Year,date_progress,State,STATEFP,Progress
2018,4/15/18,ARKANSAS,5,52
2018,4/15/18,COLORADO,8,0
2018,4/15/18,DELAWARE,10,0
2018,4/15/18,GEORGIA,13,81
2018,4/15/18,IDAHO,16,5
2018,4/15/18,ILLINOIS,17,0
2018,4/15/18,INDIANA,18,0
2018,4/15/18,IOWA,19,0
2018,4/15/18,KANSAS,20,6
2018,4/15/18,KENTUCKY,21,3
2018,4/15/18,LOUISIANA,22,97
2018,4/15/18,MARYLAND,24,0
2018,4/15/18,MICHIGAN,26,0
2018,4/15/18,MINNESOTA,27,0
2018,4/15/18,MISSISSIPPI,28,64
2018,4/15/18,MISSOURI,29,4
2018,4/15/18,MONTANA,30,0
2018,4/15/18,NEBRASKA,31,1
2018,4/15/18,NEW MEXICO,35,2
2018,4/15/18,NORTH CAROLINA,37,30
2018,4/15/18,NORTH DAKOTA,38,0
2018,4/15/18,OHIO,39,0
2018,4/15/18,OKLAHOMA,40,18
2018,4/15/18,OREGON,41,8
2018,4/15/18,PENNSYLVANIA,42,0
2018,4/15/18,SOUTH CAROLINA,45,71
2018,4/15/18,SOUTH DAKOTA,46,0
2018,4/15/18,TENNESSEE,47,11
2018,4/15/18,TEXAS,48,60
2018,4/15/18,VIRGINIA,51,15
2018,4/15/18,WASHINGTON,53,17
2018,4/15/18,WEST VIRGINIA,54,0
2018,4/15/18,WISCONSIN,55,0
2018,4/22/18,ALABAMA,1,62
2018,4/22/18,ARKANSAS,5,75
2018,4/22/18,COLORADO,8,2
2018,4/22/18,DELAWARE,10,2
2018,4/22/18,GEORGIA,13,89
2018,4/22/18,IDAHO,16,18
2018,4/22/18,ILLINOIS,17,4
2018,4/22/18,INDIANA,18,1
2018,4/22/18,IOWA,19,0
2018,4/22/18,KANSAS,20,15
2018,4/22/18,KENTUCKY,21,10
2018,4/22/18,LOUISIANA,22,99
2018,4/22/18,MARYLAND,24,3
2018,4/22/18,MICHIGAN,26,0
2018,4/22/18,MINNESOTA,27,0
2018,4/22/18,MISSISSIPPI,28,81
2018,4/22/18,MISSOURI,29,16
2018,4/22/18,MONTANA,30,0
2018,4/22/18,NEBRASKA,31,2
2018,4/22/18,NEW JERSEY,34,0
2018,4/22/18,NEW MEXICO,35,22
2018,4/22/18,NEW YORK,36,0
2018,4/22/18,NORTH CAROLINA,37,48
2018,4/22/18,NORTH DAKOTA,38,0
2018,4/22/18,OHIO,39,0
2018,4/22/18,OKLAHOMA,40,30
2018,4/22/18,OREGON,41,13
2018,4/22/18,PENNSYLVANIA,42,0
2018,4/22/18,SOUTH CAROLINA,45,91
2018,4/22/18,SOUTH DAKOTA,46,0
2018,4/22/18,TENNESSEE,47,30
2018,4/22/18,TEXAS,48,65
2018,4/22/18,UTAH,49,0
2018,4/22/18,VIRGINIA,51,32
2018,4/22/18,WASHINGTON,53,24
2018,4/22/18,WEST VIRGINIA,54,4
2018,4/22/18,WISCONSIN,55,0
2018,4/22/18,WYOMING,56,0
2018,4/29/18,ALABAMA,1,71
2018,4/29/18,ARKANSAS,5,80
2018,4/29/18,COLORADO,8,7
2018,4/29/18,CONNECTICUT,9,0
2018,4/29/18,DELAWARE,10,11
2018,4/29/18,GEORGIA,13,93
2018,4/29/18,IDAHO,16,21
2018,4/29/18,ILLINOIS,17,32
2018,4/29/18,INDIANA,18,8
2018,4/29/18,IOWA,19,17
2018,4/29/18,KANSAS,20,27
2018,4/29/18,KENTUCKY,21,15
2018,4/29/18,LOUISIANA,22,100
2018,4/29/18,MAINE,23,0
2018,4/29/18,MARYLAND,24,4
2018,4/29/18,MASSACHUSETTS,25,0
2018,4/29/18,MICHIGAN,26,3
2018,4/29/18,MINNESOTA,27,0
2018,4/29/18,MISSISSIPPI,28,85
2018,4/29/18,MISSOURI,29,52
2018,4/29/18,MONTANA,30,3
2018,4/29/18,NEBRASKA,31,17
2018,4/29/18,NEW HAMPSHIRE,33,0
2018,4/29/18,NEW JERSEY,34,1
2018,4/29/18,NEW MEXICO,35,37
2018,4/29/18,NEW YORK,36,0
2018,4/29/18,NORTH CAROLINA,37,63
2018,4/29/18,NORTH DAKOTA,38,0
2018,4/29/18,OHIO,39,1
2018,4/29/18,OKLAHOMA,40,35
2018,4/29/18,OREGON,41,40
2018,4/29/18,PENNSYLVANIA,42,1
2018,4/29/18,RHODE ISLAND,44,0
2018,4/29/18,SOUTH CAROLINA,45,95
2018,4/29/18,SOUTH DAKOTA,46,0
2018,4/29/18,TENNESSEE,47,36
2018,4/29/18,TEXAS,48,70
2018,4/29/18,UTAH,49,12
2018,4/29/18,VERMONT,50,0
2018,4/29/18,VIRGINIA,51,42
2018,4/29/18,WASHINGTON,53,25
2018,4/29/18,WEST VIRGINIA,54,9
2018,4/29/18,WISCONSIN,55,3
2018,4/29/18,WYOMING,56,21
2018,5/6/18,ALABAMA,1,88
2018,5/6/18,ARKANSAS,5,91
2018,5/6/18,COLORADO,8,16
2018,5/6/18,CONNECTICUT,9,2
2018,5/6/18,DELAWARE,10,48
2018,5/6/18,GEORGIA,13,95
2018,5/6/18,IDAHO,16,38
2018,5/6/18,ILLINOIS,17,74
2018,5/6/18,INDIANA,18,42
2018,5/6/18,IOWA,19,40
2018,5/6/18,KANSAS,20,47
2018,5/6/18,KENTUCKY,21,37
2018,5/6/18,MAINE,23,0
2018,5/6/18,MARYLAND,24,39
2018,5/6/18,MASSACHUSETTS,25,0
2018,5/6/18,MICHIGAN,26,14
2018,5/6/18,MINNESOTA,27,9
2018,5/6/18,MISSISSIPPI,28,92
2018,5/6/18,MISSOURI,29,78
2018,5/6/18,MONTANA,30,6
2018,5/6/18,NEBRASKA,31,42
2018,5/6/18,NEW HAMPSHIRE,33,1
2018,5/6/18,NEW JERSEY,34,13
2018,5/6/18,NEW MEXICO,35,51
2018,5/6/18,NEW YORK,36,4
2018,5/6/18,NORTH CAROLINA,37,81
2018,5/6/18,NORTH DAKOTA,38,7
2018,5/6/18,OHIO,39,23
2018,5/6/18,OKLAHOMA,40,59
2018,5/6/18,OREGON,41,62
2018,5/6/18,PENNSYLVANIA,42,9
2018,5/6/18,RHODE ISLAND,44,0
2018,5/6/18,SOUTH DAKOTA,46,6
2018,5/6/18,TENNESSEE,47,65
2018,5/6/18,TEXAS,48,81
2018,5/6/18,UTAH,49,28
2018,5/6/18,VERMONT,50,0
2018,5/6/18,VIRGINIA,51,63
2018,5/6/18,WASHINGTON,53,43
2018,5/6/18,WEST VIRGINIA,54,12
2018,5/6/18,WISCONSIN,55,15
2018,5/6/18,WYOMING,56,35
2018,5/13/18,ALABAMA,1,96
2018,5/13/18,ARKANSAS,5,98
2018,5/13/18,COLORADO,8,41
2018,5/13/18,CONNECTICUT,9,7
2018,5/13/18,DELAWARE,10,76
2018,5/13/18,IDAHO,16,66
2018,5/13/18,ILLINOIS,17,90
2018,5/13/18,INDIANA,18,73
2018,5/13/18,IOWA,19,65
2018,5/13/18,KANSAS,20,68
2018,5/13/18,KENTUCKY,21,63
2018,5/13/18,MAINE,23,0
2018,5/13/18,MARYLAND,24,41
2018,5/13/18,MASSACHUSETTS,25,5
2018,5/13/18,MICHIGAN,26,34
2018,5/13/18,MINNESOTA,27,40
2018,5/13/18,MISSISSIPPI,28,98
2018,5/13/18,MISSOURI,29,91
2018,5/13/18,MONTANA,30,22
2018,5/13/18,NEBRASKA,31,72
2018,5/13/18,NEW HAMPSHIRE,33,7
2018,5/13/18,NEW JERSEY,34,30
2018,5/13/18,NEW MEXICO,35,61
2018,5/13/18,NEW YORK,36,20
2018,5/13/18,NORTH CAROLINA,37,92
2018,5/13/18,NORTH DAKOTA,38,35
2018,5/13/18,OHIO,39,55
2018,5/13/18,OKLAHOMA,40,66
2018,5/13/18,OREGON,41,73
2018,5/13/18,PENNSYLVANIA,42,30
2018,5/13/18,RHODE ISLAND,44,0
2018,5/13/18,SOUTH DAKOTA,46,21
2018,5/13/18,TENNESSEE,47,86
2018,5/13/18,TEXAS,48,82
2018,5/13/18,UTAH,49,46
2018,5/13/18,VERMONT,50,25
2018,5/13/18,VIRGINIA,51,76
2018,5/13/18,WASHINGTON,53,75
2018,5/13/18,WEST VIRGINIA,54,21
2018,5/13/18,WISCONSIN,55,30
2018,5/13/18,WYOMING,56,52
2018,5/20/18,ARKANSAS,5,99
2018,5/20/18,COLORADO,8,67
2018,5/20/18,CONNECTICUT,9,10
2018,5/20/18,DELAWARE,10,82
2018,5/20/18,IDAHO,16,83
2018,5/20/18,ILLINOIS,17,96
2018,5/20/18,INDIANA,18,88
2018,5/20/18,IOWA,19,86
2018,5/20/18,KANSAS,20,82
2018,5/20/18,KENTUCKY,21,81
2018,5/20/18,MAINE,23,4
2018,5/20/18,MARYLAND,24,70
2018,5/20/18,MASSACHUSETTS,25,30
2018,5/20/18,MICHIGAN,26,50
2018,5/20/18,MINNESOTA,27,77
2018,5/20/18,MISSISSIPPI,28,99
2018,5/20/18,MISSOURI,29,96
2018,5/20/18,MONTANA,30,44
2018,5/20/18,NEBRASKA,31,88
2018,5/20/18,NEW HAMPSHIRE,33,25
2018,5/20/18,NEW JERSEY,34,36
2018,5/20/18,NEW MEXICO,35,73
2018,5/20/18,NEW YORK,36,42
2018,5/20/18,NORTH CAROLINA,37,96
2018,5/20/18,NORTH DAKOTA,38,62
2018,5/20/18,OHIO,39,71
2018,5/20/18,OKLAHOMA,40,80
2018,5/20/18,OREGON,41,78
2018,5/20/18,PENNSYLVANIA,42,35
2018,5/20/18,RHODE ISLAND,44,0
2018,5/20/18,SOUTH DAKOTA,46,66
2018,5/20/18,TENNESSEE,47,94
2018,5/20/18,TEXAS,48,88
2018,5/20/18,UTAH,49,61
2018,5/20/18,VERMONT,50,84
2018,5/20/18,VIRGINIA,51,85
2018,5/20/18,WASHINGTON,53,83
2018,5/20/18,WEST VIRGINIA,54,25
2018,5/20/18,WISCONSIN,55,56
2018,5/20/18,WYOMING,56,70
2018,5/27/18,ARKANSAS,5,100
2018,5/27/18,COLORADO,8,85
2018,5/27/18,CONNECTICUT,9,35
2018,5/27/18,DELAWARE,10,89
2018,5/27/18,IDAHO,16,98
2018,5/27/18,ILLINOIS,17,100
2018,5/27/18,INDIANA,18,95
2018,5/27/18,IOWA,19,96
2018,5/27/18,KANSAS,20,93
2018,5/27/18,KENTUCKY,21,90
2018,5/27/18,MAINE,23,50
2018,5/27/18,MARYLAND,24,73
2018,5/27/18,MASSACHUSETTS,25,65
2018,5/27/18,MICHIGAN,26,64
2018,5/27/18,MINNESOTA,27,93
2018,5/27/18,MISSISSIPPI,28,100
2018,5/27/18,MISSOURI,29,100
2018,5/27/18,MONTANA,30,70
2018,5/27/18,NEBRASKA,31,96
2018,5/27/18,NEW HAMPSHIRE,33,47
2018,5/27/18,NEW JERSEY,34,54
2018,5/27/18,NEW MEXICO,35,79
2018,5/27/18,NEW YORK,36,48
2018,5/27/18,NORTH CAROLINA,37,98
2018,5/27/18,NORTH DAKOTA,38,87
2018,5/27/18,OHIO,39,82
2018,5/27/18,OKLAHOMA,40,92
2018,5/27/18,OREGON,41,90
2018,5/27/18,PENNSYLVANIA,42,59
2018,5/27/18,RHODE ISLAND,44,35
2018,5/27/18,SOUTH DAKOTA,46,91
2018,5/27/18,TENNESSEE,47,97
2018,5/27/18,TEXAS,48,90
2018,5/27/18,UTAH,49,78
2018,5/27/18,VERMONT,50,91
2018,5/27/18,VIRGINIA,51,90
2018,5/27/18,WASHINGTON,53,91
2018,5/27/18,WEST VIRGINIA,54,38
2018,5/27/18,WISCONSIN,55,81
2018,5/27/18,WYOMING,56,93
2018,6/3/18,COLORADO,8,97
2018,6/3/18,CONNECTICUT,9,50
2018,6/3/18,DELAWARE,10,94
2018,6/3/18,IDAHO,16,99
2018,6/3/18,ILLINOIS,17,100
2018,6/3/18,INDIANA,18,98
2018,6/3/18,IOWA,19,99
2018,6/3/18,KANSAS,20,97
2018,6/3/18,KENTUCKY,21,94
2018,6/3/18,MAINE,23,57
2018,6/3/18,MARYLAND,24,76
2018,6/3/18,MASSACHUSETTS,25,85
2018,6/3/18,MICHIGAN,26,80
2018,6/3/18,MINNESOTA,27,98
2018,6/3/18,MISSISSIPPI,28,100
2018,6/3/18,MISSOURI,29,100
2018,6/3/18,MONTANA,30,85
2018,6/3/18,NEBRASKA,31,99
2018,6/3/18,NEW HAMPSHIRE,33,77
2018,6/3/18,NEW JERSEY,34,64
2018,6/3/18,NEW MEXICO,35,86
2018,6/3/18,NEW YORK,36,77
2018,6/3/18,NORTH CAROLINA,37,99
2018,6/3/18,NORTH DAKOTA,38,95
2018,6/3/18,OHIO,39,90
2018,6/3/18,OKLAHOMA,40,99
2018,6/3/18,OREGON,41,98
2018,6/3/18,PENNSYLVANIA,42,75
2018,6/3/18,RHODE ISLAND,44,37
2018,6/3/18,SOUTH DAKOTA,46,97
2018,6/3/18,TENNESSEE,47,98
2018,6/3/18,TEXAS,48,96
2018,6/3/18,UTAH,49,96
2018,6/3/18,VERMONT,50,98
2018,6/3/18,VIRGINIA,51,92
2018,6/3/18,WASHINGTON,53,96
2018,6/3/18,WEST VIRGINIA,54,45
2018,6/3/18,WISCONSIN,55,89
2018,6/3/18,WYOMING,56,99
2018,6/10/18,CONNECTICUT,9,65
2018,6/10/18,DELAWARE,10,96
2018,6/10/18,ILLINOIS,17,100
2018,6/10/18,MAINE,23,71
2018,6/10/18,MARYLAND,24,93
2018,6/10/18,MASSACHUSETTS,25,90
2018,6/10/18,MICHIGAN,26,89
2018,6/10/18,MONTANA,30,92
2018,6/10/18,NEBRASKA,31,100
2018,6/10/18,NEW HAMPSHIRE,33,87
2018,6/10/18,NEW JERSEY,34,76
2018,6/10/18,NEW MEXICO,35,94
2018,6/10/18,NEW YORK,36,88
2018,6/10/18,OHIO,39,97
2018,6/10/18,PENNSYLVANIA,42,88
2018,6/10/18,RHODE ISLAND,44,60
2018,6/10/18,TENNESSEE,47,100
2018,6/10/18,VERMONT,50,99
2018,6/10/18,VIRGINIA,51,95
2018,6/10/18,WEST VIRGINIA,54,55
2018,6/10/18,WISCONSIN,55,95
2018,6/17/18,CONNECTICUT,9,95
2018,6/17/18,DELAWARE,10,98
2018,6/17/18,MAINE,23,90
2018,6/17/18,MARYLAND,24,96
2018,6/17/18,MASSACHUSETTS,25,95
2018,6/17/18,MICHIGAN,26,93
2018,6/17/18,MONTANA,30,97
2018,6/17/18,NEBRASKA,31,100
2018,6/17/18,NEW HAMPSHIRE,33,96
2018,6/17/18,NEW JERSEY,34,93
2018,6/17/18,NEW MEXICO,35,98
2018,6/17/18,NEW YORK,36,91
2018,6/17/18,OHIO,39,100
2018,6/17/18,PENNSYLVANIA,42,93
2018,6/17/18,RHODE ISLAND,44,85
2018,6/17/18,TENNESSEE,47,100
2018,6/17/18,VERMONT,50,99
2018,6/17/18,WEST VIRGINIA,54,65
2018,6/24/18,DELAWARE,10,99
2018,6/24/18,MARYLAND,24,99
2018,6/24/18,MICHIGAN,26,96
2018,6/24/18,NEW JERSEY,34,96
2018,6/24/18,NEW YORK,36,93
2018,6/24/18,PENNSYLVANIA,42,96
2018,6/24/18,WEST VIRGINIA,54,71
2018,7/1/18,DELAWARE,10,100
2018,7/1/18,MARYLAND,24,100
2018,7/1/18,NEW JERSEY,34,98
2018,7/1/18,NEW YORK,36,94
2018,7/1/18,WEST VIRGINIA,54,83
2018,7/8/18,NEW YORK,36,95
2018,7/8/18,WEST VIRGINIA,54,90
2018,7/15/18,NEW YORK,36,97
2018,7/15/18,WEST VIRGINIA,54,94
2018,7/22/18,NEW YORK,36,100
2018,7/22/18,WEST VIRGINIA,54,97
2018,7/29/18,NEW YORK,36,100
2017,3/5/17,TEXAS,48,15
2017,3/12/17,ARKANSAS,5,0
2017,3/12/17,LOUISIANA,22,10
2017,3/12/17,MISSISSIPPI,28,2
2017,3/12/17,TEXAS,48,25
2017,3/19/17,ARKANSAS,5,1
2017,3/19/17,LOUISIANA,22,35
2017,3/19/17,MISSISSIPPI,28,4
2017,3/19/17,TEXAS,48,31
2017,3/26/17,ARKANSAS,5,19
2017,3/26/17,KANSAS,20,2
2017,3/26/17,LOUISIANA,22,80
2017,3/26/17,MISSISSIPPI,28,30
2017,3/26/17,TEXAS,48,45
2017,4/2/17,ALABAMA,1,11
2017,4/2/17,ARKANSAS,5,30
2017,4/2/17,GEORGIA,13,49
2017,4/2/17,KANSAS,20,3
2017,4/2/17,LOUISIANA,22,90
2017,4/2/17,MISSISSIPPI,28,63
2017,4/2/17,MISSOURI,29,1
2017,4/2/17,NORTH CAROLINA,37,3
2017,4/2/17,OKLAHOMA,40,5
2017,4/2/17,SOUTH CAROLINA,45,21
2017,4/2/17,TENNESSEE,47,1
2017,4/2/17,TEXAS,48,56
2017,4/2/17,VIRGINIA,51,0
2017,4/9/17,ALABAMA,1,30
2017,4/9/17,ARKANSAS,5,54
2017,4/9/17,COLORADO,8,0
2017,4/9/17,DELAWARE,10,2
2017,4/9/17,GEORGIA,13,67
2017,4/9/17,IDAHO,16,0
2017,4/9/17,ILLINOIS,17,1
2017,4/9/17,INDIANA,18,0
2017,4/9/17,IOWA,19,0
2017,4/9/17,KANSAS,20,4
2017,4/9/17,KENTUCKY,21,4
2017,4/9/17,LOUISIANA,22,96
2017,4/9/17,MARYLAND,24,0
2017,4/9/17,MICHIGAN,26,0
2017,4/9/17,MINNESOTA,27,0
2017,4/9/17,MISSISSIPPI,28,76
2017,4/9/17,MISSOURI,29,5
2017,4/9/17,NEBRASKA,31,0
2017,4/9/17,NEW MEXICO,35,3
2017,4/9/17,NEW YORK,36,0
2017,4/9/17,NORTH CAROLINA,37,10
2017,4/9/17,NORTH DAKOTA,38,0
2017,4/9/17,OHIO,39,0
2017,4/9/17,OKLAHOMA,40,17
2017,4/9/17,OREGON,41,0
2017,4/9/17,PENNSYLVANIA,42,1
2017,4/9/17,SOUTH CAROLINA,45,56
2017,4/9/17,SOUTH DAKOTA,46,0
2017,4/9/17,TENNESSEE,47,7
2017,4/9/17,TEXAS,48,59
2017,4/9/17,VIRGINIA,51,6
2017,4/9/17,WASHINGTON,53,0
2017,4/9/17,WEST VIRGINIA,54,1
2017,4/9/17,WISCONSIN,55,0
2017,4/16/17,ALABAMA,1,57
2017,4/16/17,ARKANSAS,5,82
2017,4/16/17,COLORADO,8,1
2017,4/16/17,DELAWARE,10,10
2017,4/16/17,GEORGIA,13,82
2017,4/16/17,IDAHO,16,3
2017,4/16/17,ILLINOIS,17,6
2017,4/16/17,INDIANA,18,4
2017,4/16/17,IOWA,19,2
2017,4/16/17,KANSAS,20,9
2017,4/16/17,KENTUCKY,21,19
2017,4/16/17,LOUISIANA,22,99
2017,4/16/17,MARYLAND,24,1
2017,4/16/17,MICHIGAN,26,0
2017,4/16/17,MINNESOTA,27,1
2017,4/16/17,MISSISSIPPI,28,88
2017,4/16/17,MISSOURI,29,17
2017,4/16/17,MONTANA,30,0
2017,4/16/17,NEBRASKA,31,3
2017,4/16/17,NEW MEXICO,35,13
2017,4/16/17,NEW YORK,36,0
2017,4/16/17,NORTH CAROLINA,37,32
2017,4/16/17,NORTH DAKOTA,38,0
2017,4/16/17,OHIO,39,0
2017,4/16/17,OKLAHOMA,40,28
2017,4/16/17,OREGON,41,3
2017,4/16/17,PENNSYLVANIA,42,2
2017,4/16/17,SOUTH CAROLINA,45,74
2017,4/16/17,SOUTH DAKOTA,46,0
2017,4/16/17,TENNESSEE,47,24
2017,4/16/17,TEXAS,48,60
2017,4/16/17,UTAH,49,0
2017,4/16/17,VIRGINIA,51,23
2017,4/16/17,WASHINGTON,53,1
2017,4/16/17,WEST VIRGINIA,54,6
2017,4/16/17,WISCONSIN,55,0
2017,4/23/17,ALABAMA,1,77
2017,4/23/17,ARKANSAS,5,92
2017,4/23/17,COLORADO,8,8
2017,4/23/17,CONNECTICUT,9,0
2017,4/23/17,DELAWARE,10,19
2017,4/23/17,GEORGIA,13,89
2017,4/23/17,IDAHO,16,10
2017,4/23/17,ILLINOIS,17,34
2017,4/23/17,INDIANA,18,15
2017,4/23/17,IOWA,19,8
2017,4/23/17,KANSAS,20,21
2017,4/23/17,KENTUCKY,21,29
2017,4/23/17,LOUISIANA,22,100
2017,4/23/17,MAINE,23,0
2017,4/23/17,MARYLAND,24,6
2017,4/23/17,MASSACHUSETTS,25,0
2017,4/23/17,MICHIGAN,26,1
2017,4/23/17,MINNESOTA,27,6
2017,4/23/17,MISSISSIPPI,28,95
2017,4/23/17,MISSOURI,29,46
2017,4/23/17,MONTANA,30,1
2017,4/23/17,NEBRASKA,31,17
2017,4/23/17,NEW HAMPSHIRE,33,0
2017,4/23/17,NEW MEXICO,35,25
2017,4/23/17,NEW YORK,36,0
2017,4/23/17,NORTH CAROLINA,37,63
2017,4/23/17,NORTH DAKOTA,38,1
2017,4/23/17,OHIO,39,9
2017,4/23/17,OKLAHOMA,40,46
2017,4/23/17,OREGON,41,5
2017,4/23/17,PENNSYLVANIA,42,6
2017,4/23/17,RHODE ISLAND,44,0
2017,4/23/17,SOUTH CAROLINA,45,81
2017,4/23/17,SOUTH DAKOTA,46,3
2017,4/23/17,TENNESSEE,47,45
2017,4/23/17,TEXAS,48,68
2017,4/23/17,UTAH,49,4
2017,4/23/17,VERMONT,50,0
2017,4/23/17,VIRGINIA,51,46
2017,4/23/17,WASHINGTON,53,9
2017,4/23/17,WEST VIRGINIA,54,11
2017,4/23/17,WISCONSIN,55,1
2017,4/23/17,WYOMING,56,4
2017,4/30/17,ALABAMA,1,88
2017,4/30/17,ARKANSAS,5,97
2017,4/30/17,COLORADO,8,16
2017,4/30/17,CONNECTICUT,9,0
2017,4/30/17,DELAWARE,10,39
2017,4/30/17,GEORGIA,13,93
2017,4/30/17,IDAHO,16,23
2017,4/30/17,ILLINOIS,17,63
2017,4/30/17,INDIANA,18,45
2017,4/30/17,IOWA,19,28
2017,4/30/17,KANSAS,20,38
2017,4/30/17,KENTUCKY,21,42
2017,4/30/17,LOUISIANA,22,100
2017,4/30/17,MAINE,23,0
2017,4/30/17,MARYLAND,24,25
2017,4/30/17,MASSACHUSETTS,25,2
2017,4/30/17,MICHIGAN,26,5
2017,4/30/17,MINNESOTA,27,12
2017,4/30/17,MISSISSIPPI,28,98
2017,4/30/17,MISSOURI,29,67
2017,4/30/17,MONTANA,30,6
2017,4/30/17,NEBRASKA,31,34
2017,4/30/17,NEW HAMPSHIRE,33,0
2017,4/30/17,NEW MEXICO,35,29
2017,4/30/17,NEW YORK,36,3
2017,4/30/17,NORTH CAROLINA,37,79
2017,4/30/17,NORTH DAKOTA,38,3
2017,4/30/17,OHIO,39,42
2017,4/30/17,OKLAHOMA,40,52
2017,4/30/17,OREGON,41,11
2017,4/30/17,PENNSYLVANIA,42,9
2017,4/30/17,RHODE ISLAND,44,0
2017,4/30/17,SOUTH CAROLINA,45,94
2017,4/30/17,SOUTH DAKOTA,46,7
2017,4/30/17,TENNESSEE,47,66
2017,4/30/17,TEXAS,48,71
2017,4/30/17,UTAH,49,8
2017,4/30/17,VERMONT,50,0
2017,4/30/17,VIRGINIA,51,57
2017,4/30/17,WASHINGTON,53,39
2017,4/30/17,WEST VIRGINIA,54,15
2017,4/30/17,WISCONSIN,55,5
2017,4/30/17,WYOMING,56,10
2017,5/7/17,ALABAMA,1,92
2017,5/7/17,ARKANSAS,5,99
2017,5/7/17,COLORADO,8,29
2017,5/7/17,CONNECTICUT,9,10
2017,5/7/17,DELAWARE,10,56
2017,5/7/17,GEORGIA,13,96
2017,5/7/17,IDAHO,16,34
2017,5/7/17,ILLINOIS,17,65
2017,5/7/17,INDIANA,18,51
2017,5/7/17,IOWA,19,52
2017,5/7/17,KANSAS,20,45
2017,5/7/17,KENTUCKY,21,50
2017,5/7/17,MAINE,23,0
2017,5/7/17,MARYLAND,24,56
2017,5/7/17,MASSACHUSETTS,25,4
2017,5/7/17,MICHIGAN,26,10
2017,5/7/17,MINNESOTA,27,35
2017,5/7/17,MISSISSIPPI,28,99
2017,5/7/17,MISSOURI,29,77
2017,5/7/17,MONTANA,30,15
2017,5/7/17,NEBRASKA,31,48
2017,5/7/17,NEW HAMPSHIRE,33,2
2017,5/7/17,NEW JERSEY,34,15
2017,5/7/17,NEW MEXICO,35,35
2017,5/7/17,NEW YORK,36,5
2017,5/7/17,NORTH CAROLINA,37,88
2017,5/7/17,NORTH DAKOTA,38,23
2017,5/7/17,OHIO,39,46
2017,5/7/17,OKLAHOMA,40,63
2017,5/7/17,OREGON,41,40
2017,5/7/17,PENNSYLVANIA,42,26
2017,5/7/17,RHODE ISLAND,44,0
2017,5/7/17,SOUTH CAROLINA,45,97
2017,5/7/17,SOUTH DAKOTA,46,32
2017,5/7/17,TENNESSEE,47,77
2017,5/7/17,TEXAS,48,77
2017,5/7/17,UTAH,49,23
2017,5/7/17,VERMONT,50,4
2017,5/7/17,VIRGINIA,51,72
2017,5/7/17,WASHINGTON,53,55
2017,5/7/17,WEST VIRGINIA,54,20
2017,5/7/17,WISCONSIN,55,15
2017,5/7/17,WYOMING,56,38
2017,5/14/17,ALABAMA,1,97
2017,5/14/17,ARKANSAS,5,100
2017,5/14/17,COLORADO,8,53
2017,5/14/17,CONNECTICUT,9,30
2017,5/14/17,DELAWARE,10,66
